Topic,Content
['thời sự'],"['hai', 'tuyến', 'đường', '6', 'làn', 'xe', 'mở', 'ngoại thành', 'hà', 'nội', 'đường', '800', 'm', 'đường', 'lý', 'thánh', 'tông', '3', 'km', 'có', '6', 'làn', 'xe', 'kết nối', 'trục', 'giao thông', 'huyện', 'gia lâm', 'hà nội', 'quốc lộ', '5']"
['thời sự'],"['bé', 'gái', '4', 'rơi', 'tầng', '24', 'bé', 'gái', '4', 'rơi', 'cửa sổ', 'căn hộ', 'tầng', '24', 'chung cư', 'xuân mai', 'complex', 'sảnh', 'tử vong', 'tối', '194']"
['thời sự'],"['soi', 'chiếu', 'sân bay', 'tân sơn', 'không', 'đáp ứng', 'tăng', 'soi', 'chiếu', 'an ninh', 'sân bay', 'tân sơn', 'không', 'đáp ứng', 'lượng', 'tăng', 'là', 'trong', 'nguyên nhân', 'ùn', 'ứ', 'tổng công ty', 'cảng hàng không']"
['thời sự'],"['đồ chơi', 'rõ', 'nguồn gốc', 'bủa vây', 'học sinh', 'túi', 'bột', 'chất dẻo', 'ma quái', 'slime', 'kẹo', 'dẻo', 'rõ', 'nguồn gốc', 'kẹo', 'thuốc lá', 'bày', 'ngoài', 'cổng', 'trường', 'thu hút', 'học sinh']"
['thời sự'],"['bàn chải', 'đánh', 'khắc', 'liệt sĩ', 'nhiều', 'di vật', 'thấy', 'hài cốt', 'liệt sĩ', 'huyện', 'hướng hóa', 'bàn chải', 'đánh', 'khắc', 'ngọc', 'cảnh', 't6207', 'htx', 'bắc', 'kinh']"
['thời sự'],"['20', 'trụ', 'điện', 'ngã', 'mưa', 'sài gòn', 'mưa', 'kèm', 'giông', 'lốc', 'kéo', 'ngã', '20', 'trụ', 'điện', 'huyện', 'củ chi', 'tp', 'hcm', 'nhiều', 'hộ', 'dân', 'mất', 'điện', 'chiều', '194']"
['thời sự'],"['công an', 'hà', 'nội', 'có', 'chọn', 'đẹp', 'thẻ', 'căn cước', 'mã số', 'định danh', 'trên', 'thẻ', 'căn cước', 'gắn', 'chip', 'lựa chọn', 'ngẫu nhiên', 'phần mềm', 'lãnh đạo', 'công an', 'thành phố', 'hà', 'nội']"
['thời sự'],"['3', 'kịch bản', 'đầu tư', 'hạ tầng', 'giao thông', 'ngành', 'giao thông', 'xây dựng', '3', 'kịch bản', 'đầu tư', 'phát triển', 'hạ tầng', 'năm', '2030', 'số', 'vốn', 'một', 'triệu', '15', 'triệu', 'tỷ', 'đồng']"
['thời sự'],"['đà', 'nẵng', 'chi', '15000', 'tỷ', 'đồng', 'hướng', 'thành phố', 'sinh thái', 'đà', 'nẵng', 'hướng', 'đô thị', 'sinh thái', 'năm', '2030', 'giúp', 'dân', 'du khách', 'cảm nhận', 'không khí', 'trong lành', 'đa dạng sinh học', 'gìn giữ']"
['thời sự'],"['việt', 'nam', 'áp dụng', 'biện pháp', 'an toàn', 'tiêm', 'vaccine', 'mức độ', 'an toàn', 'tiêm', 'vaccine', 'covid19', 'việt', 'nam', 'hơn', 'nước', 'pgs', 'dương', 'thị', 'hồng', 'viện phó', 'vệ sinh', 'dịch tễ', 'trung ương']"
['thời sự'],"['đề xuất', 'siết', 'hưởng', 'bảo hiểm', 'xã hội', 'lần', 'lao động', 'về', 'hưu', 'hưởng', 'bảo hiểm', 'xã hội', 'lần', 'phải', 'hưởng', 'thấp', 'theo', 'đề xuất', 'bộ', 'lao động', 'thương binh', 'xã hội']"
['thời sự'],"['hai', 'xe', 'porsche', 'trùng', 'biển', 'gặp', 'phụ nữ', 'chiếc', 'porsche', 'màu', 'có', 'biển', 'với', 'xe', 'mình', 'đã', 'báo', 'lực lượng', 'chức năng']"
['thời sự'],"['australia', 'việt', 'nam', '240', 'tỷ', 'đồng', 'tiêm', 'vaccine', 'australia', 'quỹ', 'nhi đồng', 'liên hợp', 'quốc', 'việt', 'nam', '135', 'triệu', 'aud', '241', 'tỷ', 'đồng', 'thực hiện', 'chương trình', 'tiêm chủng', 'vaccine', 'covid19']"
['thời sự'],"['1000', 'tỷ', 'đồng', 'nước', 'sông', 'vàm', 'cỏ', 'đông', 'dự án', 'kênh', 'nước', 'hồ', 'dầu', 'tiếng', 'vùng', 'biên giới', 'điểm', 'nhấn', 'cầu máng', 'sông', 'vàm', 'cỏ', 'đông', '23', 'km', 'hoàn thành']"
['thời sự'],"['trần', 'mẫn', 'tránh', 'vận động', 'bầu cử', 'lời', 'hứa', 'thực tế', 'người', 'ứng cử', 'quốc hội', 'có', 'chương trình', 'hành động', 'thiết thực', 'đưa', 'lời', 'hứa', 'thực tế', 'phó', 'chủ tịch', 'quốc hội', 'trần', 'mẫn']"
['thời sự'],"['bốn', 'nam sinh tử vong', 'tắm', 'biển', 'học sinh', 'lớp', '8', 'trường', 'thcs', 'nguyễn thị minh', 'khai', 'tp', 'cam ranh', 'khu vực', 'bãi', 'chơi', 'bốn', 'xuống', 'tắm', 'biển', 'sóng', 'trôi', 'tử vong']"
['thời sự'],"['đề xuất', 'rút', 'ngắn', 'đóng', 'bảo hiểm', 'xã hội', 'hưởng', 'lương', 'hưu', 'đóng', 'bảo hiểm', 'xã hội', 'để', 'hưởng', 'lương', 'hưu', 'từ', '20', '15', 'tiến', '10', 'năm', 'theo', 'đề xuất', 'bộ', 'lao động', 'thương binh', 'xã hội']"
['thời sự'],"['bắt', 'dắt', 'kiếm', 'tiền', 'triệu', 'tranh thủ', 'mùa', 'biển', 'vắng', 'người', 'dân', 'đồ', 'sơn', 'đổ', 'bãi tắm', 'khu', '1', '2', 'cào', 'dắt', 'bán', 'kiếm', 'vài', 'trăm', 'nghìn', 'một', 'triệu', 'đồng', 'ngày']"
['thời sự'],"['đề xuất', 'lấn', '1500', 'ha', 'biển', 'vân phong', 'đồ án', 'điều chỉnh', 'quy hoạch', 'khu', 'kinh tế', 'vân phong', 'tư vấn đề xuất', 'lấn', '1500', 'ha', 'biển', 'huyện', 'vạn ninh', 'phát triển', 'kinh tế']"
['thời sự'],"['16', 'tướng lĩnh', 'quân đội', 'công an', 'ứng cử', 'đại biểu', 'quốc hội', 'đại tướng', 'tô', 'lâm', 'thượng tướng', 'phan', 'văn giang', '14', 'tướng lĩnh', 'quân đội', 'công an', 'giới thiệu', 'ứng cử', 'đại biểu', 'quốc hội', 'khóa', 'xv']"
['thời sự'],"['chợ', 'cá', 'họp', '1', 'h', 'ven', 'vịnh', 'bái tử long', 'nửa đêm', 'hàng', 'trăm', 'tiểu thương', 'đổ', 'chợ', 'cá', 'bến', 'thu mua', 'hải sản', 'ngư dân', 'cập', 'bờ']"
['thời sự'],"['nam sinh tử vong', 'cứu', 'hai', 'nhỏ', 'lương', 'tuấn', 'lớp', '7', 'trường', 'thcs', 'hạnh', 'thiết', 'huyện', 'quỳ châu', 'khi', 'cứu', 'thành công', 'hai', 'đuối', 'thì', 'nạn']"
['thời sự'],"['cao tốc', 'tp', 'hcm', 'long', 'thành', 'đóng', 'làn', '5', 'xe', 'tông', '5', 'ôtô', 'tông', 'liên hoàn', 'cao tốc', 'tp', 'hcm', 'long', 'thành', 'dầu', 'giây', 'đơn vị', 'quản lý', 'đóng', 'làn', 'hơn', '2', 'để', 'ùn tắc']"
['thời sự'],"['30000', 'du khách', 'đổ', 'đền', 'hùng', 'chưa', 'chính', 'hội', 'hai', 'cuối', 'tuần', '17', '184', '30000', 'du khách', 'thập phương', 'đổ', 'đền', 'hùng', 'hôm nay', '20000']"
['thời sự'],"['huyện', 'chương mỹ', 'đá dăm', 'lấp', 'hố', 'tử thần', 'viện', 'thủy', 'công', 'viện', 'khoa học', 'thủy lợi', 'việt', 'nam', 'hơn', '200', 'm3', 'đá dăm', 'lấp', 'hố', 'tử thần', 'xã', 'quảng bị', 'huyện', 'chương mỹ']"
['thời sự'],"['đề xuất', 'quy hoạch', '42', 'tuyến', 'cao tốc', '42', 'tuyến', 'cao tốc', 'toàn quốc', 'đề xuất', 'quy hoạch', 'dự kiến', 'đầu tư', 'xây dựng', 'nay', 'năm', '2030', 'tổng', 'vốn', '825000', 'tỷ', 'đồng']"
['thời sự'],"['6', 'ôtô', 'tông', 'liên hoàn', 'quốc lộ', '1', 'ôtô', 'tải', 'chạy', 'quốc lộ', '1', 'đến', 'thị xã', 'đông hòa tông', '5', 'xe', 'dừng', 'chờ', 'đèn', 'đỏ', 'tai nạn', 'liên hoàn', 'tài xế', 'bị thương']"
['thời sự'],"['quảng', 'nam', 'đề xuất', 'đón', 'quốc tế', 'hộ chiếu', 'vaccine', 'tỉnh', 'quảng nam', 'đăng ký', 'đón', 'quốc tế', 'hộ chiếu', 'vaccine', 'kết quả', 'xét nghiệm', 'âm tính', 'covid19', 'chỉ', 'hai', 'khu', 'nghỉ dưỡng', 'khép kín', 'địa bàn']"
['thời sự'],"['thầy giáo', 'giảng', 'môn', 'giải phẫu', 'phấn màu', '20', 'qua', 'tiến sĩ', 'nguyễn đức', 'nghĩa', 'đại học', 'y', 'hà', 'nội', 'lên lớp', 'hộp', 'phấn màu', 'vẽ', 'cấu trúc', 'xương', 'đơn giản', 'hệ', 'thần kinh', 'hộp sọ', 'phức tạp']"
['thời sự'],"['nhiều', 'đường bay', 'dịp', '304', 'vietnam', 'airlines', '6', 'đường bay', 'kết nối', 'thành phố', 'du lịch', 'vietjet', 'air', '5', 'đường bay', 'đến', 'phú', 'quốc']"
['thời sự'],"['công trường', 'metro', 'tái lập', 'mặt đường', 'trung tâm', 'sài gòn', 'công nhân', 'metro', 'bến', 'thành', 'suối tiên', 'khẩn trương', 'thi công', 'tái lập', 'mặt bằng', 'tháo dỡ', 'lô cốt', 'đường', 'lê lợi', '1', '7', 'chiếm dụng']"
['thời sự'],"['tp', 'hcm', 'gia hạn', 'vay', '7200', 'tỷ', 'đồng', 'metro', '2', 'thành phố', 'đề nghị', 'gia hạn', 'giải ngân khoản', 'vay', '240', 'triệu', 'euro', '7200', 'tỷ', 'đồng', 'vốn', 'oda', 'metro', '2', 'năm', '2026', 'nợ', '2027', 'đồng bộ', 'tiến độ', 'dự án']"
['thời sự'],"['8', 'nhiệm vụ', 'trọng tâm', 'chính phủ', 'kiện toàn', 'phiên', 'họp', 'triển khai', 'công việc', 'khi', 'kiện toàn', 'nhân sự', 'chính phủ', 'xác định', '8', 'nhiệm vụ', 'trọng tâm', 'tập trung', 'chỉ đạo', 'tới']"
['thời sự'],"['làng', 'hàng', 'trăm', 'sưa', 'cổ thụ', 'làng', 'hương', 'trà', 'phường', 'hòa hương', 'trồng', 'sưa', 'ven', 'đê', 'chống', 'sạt lở', 'ngăn', 'lũ', 'dân', 'gìn giữ', 'nở', 'vàng rực', 'thu hút', 'người', 'đến', 'tham quan']"
['thời sự'],"['trăn trở', 'những', 'đại biểu', 'rời', 'nghị trường', 'tham gia', 'tái', 'ứng cử', 'vị', 'đại biểu', 'khóa', 'xiv', 'trăn trở', 'gửi gắm', 'tâm huyết', 'quốc hội', 'nhiệm kỳ']"
['thời sự'],"['hai', 'vợ chồng', '38', 'sống', 'rừng', 'ngập mặn', 'vợ chồng', 'đáp', 'bám trụ', 'rừng', 'ngập mặn', 'rú', 'chá', 'suốt', '38', 'qua', 'cuộc sống', 'điện', 'tivi', 'đài', 'radio']"
['thời sự'],"['cầu', 'thăng long', 'ùn tắc', '4', 'km', 'tai nạn', 'liên hoàn', 'vụ', 'tai nạn', 'liên hoàn', 'bốn', 'ôtô', 'cầu', 'thăng long', 'ùn tắc', '4', 'km', 'gần', '5', 'đồng hồ', 'chiều', '174']"
['thời sự'],"['trung tâm', 'văn hoá', 'xây', 'xong', 'bỏ hoang', 'công trình', 'trung tâm', 'văn hóa', 'thị xã', 'long', 'mỹ', 'xây', 'chi phí', '25', 'tỷ', 'đồng', 'diện tích', '9000', 'm2', 'chưa', 'được', 'bỏ hoang']"
['thời sự'],"['nông dân', 'đội', 'nắng', 'thu hoạch', 'dưa hấu', 'dân', 'huyện', 'phú', 'ninh', 'đội', 'nắng', 'tất bật', 'thu hoạch', '400', 'ha', 'dưa hấu', 'giá bán', 'bình quân', '4500', 'đồng', 'kg']"
['thời sự'],"['cá', 'voi', '10', 'được', 'vào', 'bờ', 'an táng', 'cá', 'voi', '16', 'm', '10', 'chết', 'biển', 'ngư dân', 'vào', 'phan thiết', 'an táng', 'phong tục', 'địa phương', 'trưa', '174']"
['thời sự'],"['công nhân tử vong', 'vụ', 'cháy', 'bắc ninh', 'đám', 'cháy', 'xảy', 'trong', 'đêm', 'tầng', '2', 'nhà', 'đa năng', 'công ty', 'tnhh', 'dreamtech', 'việt', 'nam', 'huyện', 'tiên du', '3', 'tử vong']"
['thời sự'],"['đường', 'gom', 'đại lộ', 'thăng long', 'ngập', 'sâu', 'mưa', 'từ', 'rạng', '174', 'khiến', 'hầm', 'chui', 'dân sinh', 'đại lộ', 'thăng long', 'ngập', 'sâu', 'mét', 'mặt đường', 'gom', 'hai', 'ngập', '50', 'cm']"
['thời sự'],"['xe', 'dán', 'thẻ', 'dừng', 'phải', 'dừng', 'mua', 'vé', '3', 'triển khai', 'thu', 'phí', 'dừng', 'tài xế', 'lỗi', 'thẻ', 'đi', 'bị', 'trừ', 'tiền', 'thẻ', 'tiền', 'song', 'barie', 'không', 'mở', 'phải', 'mua', 'vé']"
['thời sự'],"['tp', 'hcm', 'chốt', 'danh sách', '38', 'ứng viên', 'đại biểu', 'quốc hội', 'mặt trận', 'tổ quốc', 'tp', 'hcm', 'thống nhất', 'danh sách', '38', 'đủ', 'tiêu chuẩn', 'ứng cử', 'đại biểu', 'quốc hội', 'khoá', 'xv', 'đó', '2', 'tự', 'ứng cử']"
['thời sự'],"['đông', 'nghẹt', 'chờ', 'cửa', 'an ninh', 'sân bay', 'tân sơn', 'khu vực', 'soi', 'chiếu', 'an ninh', 'nhà ga', 'quốc nội', 'tân sơn', 'tiếp tục', 'ùn', 'ứ', 'hành khách', 'chờ', 'một', 'sáng', '174']"
['thời sự'],"['csgt', 'phát hiện', '6', 'trung', 'quốc', 'nhập cảnh', 'trái phép', 'tổ', 'công tác', 'đội', '2', 'cục', 'csgt', 'phối hợp', 'cục', 'xuất nhập cảnh', 'chặn', 'xe', '7', 'chỗ', 'đồng', 'hỷ', 'thái nguyên phát hiện', '6', 'trung', 'quốc', 'nhập cảnh', 'trái phép']"
['thời sự'],"['lũ ống', 'đêm', 'hai', 'chết', 'mưa', 'gây', 'lũ ống', 'một', 'lớn', 'đất đá', 'cuốn', 'hạ lưu', 'tràn', 'thôn', '1', 'xã', 'minh', 'lương', 'huyện', 'văn bàn', '2', 'h', '174']"
['thời sự'],"['sếu', 'đầu đỏ', 'lại', 'miền', 'tây', 'một', 'vắng bóng', 'đàn', 'sếu', 'đầu', 'đỏ', '30', 'đã', 'khu', 'bảo tồn', 'loài', 'sinh cảnh', 'phú', 'mỹ', 'kiên giang', 'vườn', 'quốc gia', 'tràm chim', 'đồng', 'tháp']"
['thời sự'],"['công nhân', 'nhà máy', 'giảng đường', '8', 'làm việc', 'nhà máy', 'tối', 'nhiều', 'công nhân', 'chương trình', 'đại học', 'liên đoàn', 'lao động', 'thành phố', 'lại', 'giảng đường']"
['thời sự'],"['gái', 'hai', 'trượt', 'đại học', 'thành', 'chuyên viên', 'chính phủ', 'new', 'zealand', 'hai', 'liên tiếp', 'trượt', 'đại học', 'gần', '200', 'công ty', 'từ chối', 'nguyễn thiện', 'vinh', 'chán nản', 'hỏi', 'có', 'phải', 'luôn', 'thất bại']"
['thời sự'],"['đồng ruộng', 'cạn', 'khô', 'hồ thủy lợi', '3000', 'tỷ', 'đồng', 'dự án', 'thủy lợi', 'ia', 'mơr', '3000', 'tỷ', 'đồng', 'hoàn thành', 'cánh', 'đồng', 'chân', 'đập', 'cạn', 'khô', 'chưa', 'kênh', 'nội đồng', 'nước', 'ruộng']"
['thời sự'],"['cơ cấu', '205', 'ứng viên', 'đại biểu', 'quốc hội', 'trung ương', 'hội nghị', 'hiệp thương', 'ba', 'thông qua', 'danh sách', '205', 'do', 'cơ quan', 'trung ương', 'giới thiệu', 'ứng cử', 'đại biểu', 'quốc hội', 'khóa', 'xv', 'chiều', '174']"
['thời sự'],"['15', 'km', 'quy hoạch', 'hai', 'bờ', 'sông', 'hương', 'hai', 'bờ', 'sông', 'hương', 'quy hoạch', 'chi tiết', 'đồi', 'vọng', 'cảnh', 'phố', 'cổ', 'bao', 'vinh', 'chiều', '15', 'km', 'diện tích', '855', 'ha']"
['thời sự'],"['thủ tướng', 'nguy cơ', 'covid19', 'bùng phát', 'ở', 'cao', 'thủ tướng', 'phạm', 'minh', 'nhận định', 'nguy cơ', 'dịch bệnh', 'xâm nhập', 'bùng phát', 'ở', 'cao', 'nguồn', 'nhập cảnh', 'trái phép', 'là', 'tuyến', 'biên giới', 'tây', 'nam']"
['thời sự'],"['phú', 'thọ', 'bắn', 'pháo hoa', 'tầm', 'dịp', 'giỗ', 'tổ', 'hùng', 'vương', 'tỉnh', 'phú', 'thọ', 'hạn chế', 'hoạt động', 'vui chơi', 'lễ', 'giỗ', 'tổ', 'hùng', 'vương', '2021', 'vẫn', 'bắn', 'pháo hoa', 'tầm', 'tại', 'hồ', 'công viên', 'văn lang']"
['thời sự'],"['thủ tướng', 'để', 'thí sinh', 'thi', 'khó khăn', 'thủ tướng', 'phạm', 'minh', 'yêu cầu', 'địa phương', 'thuận lợi', 'thí sinh', 'các', 'thi', 'để', 'nào', 'bỏ', 'thi', 'khó khăn', 'kinh tế', 'đi lại']"
['thời sự'],"['kiểm tra', 'hàng hóa', 'ở', 'cổng', 'trường', 'vụ', 'ngộ độc', 'slime', 'chính quyền', 'thành phố', 'kiểm tra', 'nguồn gốc', 'hàng hóa', 'là', 'mặt hàng', 'cho', 'học sinh', 'cổng', 'trường', 'vụ', 'học sinh', 'tiểu học', 'ngộ độc', 'slime']"
['thời sự'],"['hà', 'nội', 'thông qua', 'danh sách', '36', 'ứng viên', 'đại biểu', 'quốc hội', 'chiều', '164', 'mặt trận', 'tổ quốc', 'tp', 'hà', 'nội', 'thống nhất', 'lập', 'danh sách', '36', 'đủ', 'tiêu chuẩn', 'ứng cử', 'đại biểu', 'quốc hội', 'khóa', 'xv', 'đó', '3', 'tự', 'ứng cử']"
['thời sự'],"['bình định', 'mở rộng', 'đường', 'nâng cấp', 'cảng', 'quy nhơn', 'rằng', 'đường sá', 'cảng', 'quy nhơn', 'sân bay', 'phù', 'cát', 'đáp ứng', 'nhu cầu', 'phát triển', 'bình định', 'đề xuất', 'mở rộng', 'nâng cấp', 'hàng loạt']"
['thời sự'],"['thăng', 'hàm', 'trung tướng', 'hai', 'sĩ quan', 'công an', 'tô', 'ân', 'xô', 'chánh', 'văn phòng', 'phát ngôn', 'công an', 'thăng', 'quân hàm', 'trung tướng', 'chiều', '164']"
['thời sự'],"['thượng tướng', 'lê', 'quý vương', 'chống', 'ma túy', 'chống', 'covid19', 'công an', 'chống', 'ma túy', 'chống', 'covid19', 'chỉ', 'bắt giữ', 'trong', 'mà', 'chủ động', 'tấn công', 'bên', 'theo', 'thứ trưởng', 'công an', 'lê quý', 'vương']"
['thời sự'],"['giám đốc', 'công an', 'nghệ an', 'bầu', 'chủ tịch', 'hà', 'tĩnh', 'thiếu tướng', 'võ', 'trọng', 'hải', 'giám đốc', 'công an', 'nghệ an', 'hđnd', 'tỉnh', 'hà', 'tĩnh', 'bầu', 'chủ tịch', 'tỉnh', 'tỷ lệ', 'đồng ý', '100']"
['thời sự'],"['lao động', 'hưởng', 'bảo hiểm', 'xã hội', 'lần', 'mạnh', 'tháng', 'đầu', '2021', 'chọn', 'hưởng', 'bảo hiểm', 'xã hội', 'lần', '205', 'với', 'kỳ', 'trước']"
['thời sự'],"['50', 'cá', 'chết', 'sông mã', '600', 'lồng', 'cá', '430', 'hộ', 'dân', 'huyện', 'bá thước', 'cẩm', 'thủy', 'thiệt hại', 'nước', 'sông', 'ô nhiễm']"
['thời sự'],"['sân bay', 'tân sơn', 'đông', 'nghẹt', 'khách', 'cao', 'khu vực', 'soi', 'chiếu', 'an ninh', 'ga', 'nội địa', 'sân bay', 'tân sơn', 'những', 'qua', 'ùn', 'ứ', 'người', 'xếp hàng', 'giờ']"
['thời sự'],"['mặt', 'đường', 'sài gòn', 'sụp', 'hố', 'sâu', 'đường ống', 'cấp nước', 'hơn', '6', 'km', 'vỡ', 'mặt đường', 'huỳnh', 'phát', '7', 'tp', 'hcm', 'sụp', 'hố', 'sâu', 'diện tích', 'bằng', 'ôtô', '7', 'chỗ']"
['thời sự'],"['28', 'học sinh', 'đi', 'cấp cứu', 'khi', 'đất', 'nặn', 'slime', 'học sinh', 'trường', 'tiểu học', 'hoà', 'khương', 'mua', 'đất', 'nặn', 'slime', 'cổng', 'trường', 'hít', 'khí', 'lạ', 'bị', 'thở', 'nôn', 'ói']"
['thời sự'],"['covid19', 'chặn', 'đà', 'phục hồi', 'thị trường', 'lao động', 'làn sóng', 'dịch', 'ba', 'bùng phát', 'giáp', 'tết', 'tân', 'sửu', 'đà', 'khôi phục', 'việc làm', 'thu nhập', 'người', 'lao động', 'chững', 'theo', 'công bố', 'tổng cục', 'thống kê']"
['thời sự'],"['tp', 'hcm', 'kiến nghị', 'thu hồi', '3', 'khu', 'đất', 'quốc phòng', 'làm', 'đường', 'chính quyền', 'tp', 'hcm', 'kiến nghị', 'quốc phòng', 'chuyển giao', '8800', 'm2', 'đất', 'thực hiện', '3', 'dự án', 'giao thông', 'giảm', 'ùn tắc', 'quận', 'gò', 'vấp']"
['thời sự'],"['ngư dân', 'trúng', 'mẻ', 'cá', '600', 'triệu', 'đồng', 'lê', 'xuân tiến', '9', 'ở', 'huyện', 'cẩm xuyên', 'bủa', 'lưới', 'bắt', 'mẻ', 'cá chim', 'vàng', '2', 'sau', '10', 'tiếng', 'khơi', '300000', 'đồng', 'kg']"
['thời sự'],"['doanh nghiệp', 'đường sắt', 'vay', 'ngân hàng', 'lương', 'công nhân', '4', 'qua', 'thay vì', 'nguồn', 'vốn', 'ngân sách', 'thường lệ', 'công ty', 'đường sắt', 'hà', 'hải', 'vay', 'ngân hàng', '21', 'tỷ', 'đồng', 'trả', 'lương', 'công nhân']"
['thời sự'],"['hà', 'nội quy hoạch', '5', 'nhà máy', 'mặt', '3', 'nhà máy', 'mặt', 'quy hoạch', 'cũ', 'hà nội', 'có', 'nguồn', 'mặt', '5', 'nhà máy', 'đáp ứng', 'mục tiêu', '100', 'dân', 'dùng', 'nước sạch']"
['thời sự'],"['đổ', 'ngập', 'mưa', 'ở', 'sài gòn', 'mưa', 'hơn', 'giờ', 'kèm', 'giông', 'lốc', 'tp', 'hcm', 'nhiều', 'đổ', 'đường', 'ngập', 'tràn', 'nhà', 'dân']"
['thời sự'],"['17', 'ủy viên', 'chính trị', 'ứng cử', 'quốc hội', 'khóa', 'số', 'người', 'các', 'cơ quan', 'trung ương', 'địa phương', 'giới thiệu', 'ứng cử', 'đại biểu', 'quốc hội', 'khóa', 'xv', '17', 'ủy viên', 'chính trị']"
['thời sự'],"['chủ tịch', 'quốc hội', 'tăng cường', 'chất vấn', 'ủy ban', 'thường vụ', 'hoạt động', 'chất vấn', 'giải trình', 'được', 'tăng cường', 'phiên', 'họp', 'ủy ban', 'thường vụ', 'quốc hội', 'tại', 'hội đồng', 'dân tộc', 'ủy ban']"
